Date,Open,High,Low,Close,Adj Close,Volume
1997-06-01,2.500000,2.650000,2.466667,2.575000,1.787185,6364200
1997-07-01,2.575000,2.833333,2.575000,2.750000,1.908644,3194400
1997-08-01,2.750000,2.750000,2.416667,2.491667,1.729348,5907600
1997-09-01,2.491670,2.750000,2.458333,2.700000,1.878640,9684000
1997-10-01,2.700000,2.733333,2.458333,2.541667,1.768473,10609800
1997-11-01,2.500000,2.666667,2.458333,2.466667,1.716289,5461200
1997-12-01,2.458333,2.533333,2.416667,2.483333,1.732463,2419800
1998-01-01,2.483330,2.708333,2.475000,2.666667,1.860362,3489600
1998-02-01,2.666667,2.716667,2.583333,2.708333,1.889429,4078800
1998-03-01,2.708333,2.825000,2.683333,2.791667,1.954415,6013200
1998-04-01,2.791667,3.275000,2.741667,3.166667,2.216949,833400
1998-05-01,3.166667,3.708333,3.133333,3.600000,2.520321,642000
1998-06-01,3.608333,3.666667,3.375000,3.416667,2.398917,1296000
1998-07-01,3.416670,3.433333,3.166667,3.241667,2.276046,841800
1998-08-01,3.241670,3.250000,3.000000,3.008333,2.112218,900000
1998-09-01,2.958333,3.125000,2.916667,3.033333,2.135955,1915200
1998-10-01,3.033333,3.416667,2.875000,3.116667,2.194636,895800
1998-11-01,3.050000,3.091667,2.858333,3.000000,2.112484,2669400
1998-12-01,3.041667,3.241670,3.041667,3.191667,2.254556,864600
1999-01-01,3.191670,3.608333,3.166667,3.541667,2.501793,4872600
1999-02-01,3.516667,3.516667,3.108333,3.166667,2.236897,321000
1999-03-01,3.183333,3.241667,3.075000,3.183333,2.255751,1603800
1999-04-01,3.166667,3.750000,3.033333,3.500000,2.480145,1122600
1999-05-01,3.416667,3.416667,3.083333,3.166667,2.243941,1330800
1999-06-01,3.166667,3.583333,3.100000,3.475000,2.470948,2099400
1999-07-01,3.475000,3.875000,3.333333,3.500000,2.488725,1434600
1999-08-01,3.500000,3.625000,3.391667,3.458333,2.459097,1421400
1999-09-01,3.416667,3.475000,3.216667,3.275000,2.335878,364200
1999-10-01,3.275000,3.275000,2.716667,2.858333,2.038692,542400
1999-11-01,2.858333,3.166667,2.466667,2.591667,1.848495,6343200
1999-12-01,2.625000,3.166667,2.500000,3.133333,2.243212,11234400
2000-01-01,3.133330,3.183333,2.541667,2.833333,2.028436,19446000
2000-02-01,2.841667,3.216667,2.791667,3.058333,2.189518,26597400
2000-03-01,3.050000,3.441667,2.766667,2.891667,2.078884,17776800
2000-04-01,2.966667,3.166667,2.683333,2.966667,2.132805,16777200
2000-05-01,3.000000,3.233333,2.916667,2.925000,2.102848,12567600
2000-06-01,2.950000,3.250000,2.883333,3.058333,2.207488,22925400
2000-07-01,3.058330,3.216667,3.000000,3.116667,2.249593,19216200
2000-08-01,3.083333,3.133333,2.941667,2.966667,2.141324,15101400
2000-09-01,3.000000,3.166667,2.975000,3.158333,2.288947,15462600
2000-10-01,3.091667,3.575000,3.091667,3.466667,2.512406,16114800
2000-11-01,3.375000,3.583333,3.000000,3.333333,2.415775,25423200
2000-12-01,3.333333,3.525000,3.241667,3.433333,2.497083,11084400
2001-01-01,3.433330,3.625000,3.325000,3.541667,2.575875,10977600
2001-02-01,3.575000,3.700000,3.433333,3.533333,2.569813,9315000
2001-03-01,3.538333,3.891667,3.505000,3.831667,2.798213,8827800
2001-04-01,3.783333,4.208333,3.708333,3.800000,2.775089,8061600
2001-05-01,3.891667,4.333333,3.841667,4.316667,3.152403,7747800
2001-06-01,4.250000,4.875000,4.250000,4.833333,3.542704,8587800
2001-07-01,4.833330,5.250000,4.725000,5.133333,3.762597,13771200
2001-08-01,5.083333,5.833333,4.708333,5.750000,4.214598,12571200
2001-09-01,5.750000,6.290000,5.008333,6.020000,4.424108,19589196
2001-10-01,6.083333,6.541667,5.916667,6.433333,4.727867,12307200
2001-11-01,6.475000,6.475000,5.750000,6.000000,4.409410,10015800
2001-12-01,5.916667,6.166667,5.800000,5.945000,4.379350,9769800
2002-01-01,5.945000,7.041667,5.835000,6.998333,5.155281,17735400
2002-02-01,6.993333,7.456666,6.750000,6.916667,5.095120,9990600
2002-03-01,6.916667,7.233333,6.750000,7.200000,5.331084,8994000
2002-04-01,7.233333,7.336667,6.333333,6.613333,4.896700,14755200
2002-05-01,6.613333,7.296667,6.613333,7.296667,5.402659,7991100
2002-06-01,7.166667,7.166667,6.036667,6.496666,4.822975,14169900
2002-07-01,6.496670,6.560000,5.633333,5.833333,4.330530,8364300
2002-08-01,5.833333,6.666667,5.766667,6.616667,4.912059,11561400
2002-09-01,6.616670,6.660000,5.683333,5.820000,4.333570,10344600
2002-10-01,5.883333,5.990000,5.253334,5.876667,4.375763,9065700
2002-11-01,5.933333,6.083333,5.666667,5.933333,4.417958,4739100
2002-12-01,5.933333,6.063334,5.670000,5.916667,4.419556,5984400
2003-01-01,5.916670,6.166667,5.900000,6.083333,4.544051,7449000
2003-02-01,6.096667,6.133333,5.866667,5.950000,4.444456,5850000
2003-03-01,6.000000,6.000000,5.590000,5.866667,4.399314,8023200
2003-04-01,5.883333,6.456666,5.673333,6.416667,4.811750,7626900
2003-05-01,6.416667,6.650000,6.333333,6.633333,4.974223,5527200
2003-06-01,6.643333,6.650000,6.466667,6.550000,4.929425,7172700
2003-07-01,6.550000,6.733333,6.466667,6.533333,4.916883,9220200
2003-08-01,6.533333,6.600000,6.043334,6.076667,4.573203,14615400
2003-09-01,6.076670,6.466667,6.050000,6.300000,4.758627,13340700
2003-10-01,6.283333,6.683333,6.166667,6.616667,4.997817,11040900
2003-11-01,6.616667,7.033333,6.586667,6.733333,5.085940,11041500
2003-12-01,6.733333,7.316667,6.650000,7.300000,5.532627,8205900
2004-01-01,7.300000,7.456666,6.666667,6.686666,5.067785,20040000
2004-02-01,6.686666,7.133333,6.666667,7.126667,5.465936,15377400
2004-03-01,7.126667,7.583333,6.933333,7.316667,5.635549,13160400
2004-04-01,7.290000,7.316667,6.000000,6.266667,4.826805,19863000
2004-05-01,6.330000,6.330000,5.766667,5.950000,4.604046,15773700
2004-06-01,5.930000,6.416667,5.833333,6.266667,4.849080,6150600
2004-07-01,6.266670,6.350000,5.833333,5.900000,4.565358,7059300
2004-08-01,5.900000,6.233333,5.740000,6.096667,4.717535,7634700
2004-09-01,6.100000,6.416667,6.033333,6.383333,4.962737,8692800
2004-10-01,6.350000,6.483333,6.253334,6.436666,5.004200,4170600
2004-11-01,6.416667,7.466667,6.400000,7.466667,5.804975,10051500
2004-12-01,7.466667,8.106667,7.400000,8.040000,6.277867,8861700
2005-01-01,8.040000,8.433333,7.503334,8.410000,6.566773,10227600
2005-02-01,8.373333,9.283334,8.300000,9.193334,7.178423,13336200
2005-03-01,9.283334,9.443334,8.916667,9.316667,7.303140,10614600
2005-04-01,9.216666,9.666667,8.733334,9.666667,7.577497,8590800
2005-05-01,9.606667,9.716666,8.000000,8.983334,7.041847,7743600
2005-06-01,8.893333,9.063334,8.266666,8.890000,6.993351,8512800
2005-07-01,8.890000,10.750000,8.870000,10.330000,8.126131,10721700
2005-08-01,10.330000,11.833333,10.250000,11.400000,8.967848,14002500
2005-09-01,11.300000,11.740000,11.090000,11.110000,8.765947,9153600
2005-10-01,11.150000,12.000000,10.300000,10.966666,8.652857,10612800
2005-11-01,11.033334,11.633333,10.600000,10.600000,8.389165,9587100
2005-12-01,10.600000,10.733334,9.703333,10.166667,8.046213,14345700
2006-01-01,10.166700,10.473333,9.933333,10.006667,7.919582,9922200
2006-02-01,10.000000,10.333333,9.490000,9.883333,7.821973,11581200
2006-03-01,9.883333,10.650000,9.753333,9.916667,7.875993,9116400
2006-04-01,9.996667,11.166667,9.946667,10.886666,8.646382,7988100
2006-05-01,10.890000,11.000000,10.166667,10.633333,8.445186,8568000
2006-06-01,10.533334,10.800000,9.716666,9.916667,7.901760,9421800
2006-07-01,9.916670,10.450000,9.866667,9.950000,7.928320,6176400
2006-08-01,9.933333,10.553333,9.750000,10.466666,8.340006,10522200
2006-09-01,10.450000,11.576667,10.333333,11.200000,8.954819,13467600
2006-10-01,11.210000,11.980000,11.183333,11.620000,9.290623,6805500
2006-11-01,11.500000,12.500000,11.076667,11.996667,9.621014,11031900
2006-12-01,11.900000,12.750000,11.883333,12.646667,10.142297,5312100
2007-01-01,12.646700,13.316667,11.890000,12.603333,10.107543,11906100
2007-02-01,12.583333,13.610000,12.376667,13.100000,10.505856,10120500
2007-03-01,13.166667,13.500000,12.066667,12.166667,9.786474,39559800
2007-04-01,12.166667,13.926666,11.833333,12.916667,10.389745,16932000
2007-05-01,12.853333,13.133333,12.500000,12.563334,10.105537,9963000
2007-06-01,12.563334,12.690000,12.100000,12.440000,10.036387,9588600
2007-07-01,12.440000,13.163333,12.400000,12.666667,10.219260,9775800
2007-08-01,12.586667,12.953333,11.166667,11.646667,9.396338,19647900
2007-09-01,11.646700,12.406667,11.416667,11.666667,9.444370,17056800
2007-10-01,11.790000,11.950000,11.083333,11.843333,9.587385,12137100
2007-11-01,11.670000,11.673333,8.716666,9.666667,7.851337,55672200
2007-12-01,9.750000,9.916667,8.433333,8.783334,7.133888,23135400
2008-01-01,8.783330,9.423333,7.766667,7.916667,6.429973,26470500
2008-02-01,7.836667,8.103333,7.010000,7.043334,5.720647,18041400
2008-03-01,7.036667,8.440000,7.000000,8.100000,6.615361,14966700
2008-04-01,8.110000,8.650000,7.800000,8.133333,6.642581,13775100
2008-05-01,8.166667,9.493333,8.166667,9.263333,7.565464,13607400
2008-06-01,9.183333,9.333333,7.936666,8.080000,6.629549,15237300
2008-07-01,8.080000,9.496667,7.990000,8.203333,6.730742,12203100
2008-08-01,8.210000,10.250000,8.210000,9.833333,8.068142,19480500
2008-09-01,9.833330,10.803333,8.790000,10.293333,8.483171,27554700
2008-10-01,10.333333,10.623333,9.126667,10.116667,8.337570,25968900
2008-11-01,10.143333,11.500000,9.816667,11.500000,9.517094,31281600
2008-12-01,11.383333,12.500000,10.666667,12.333333,10.206738,51018600
2009-01-01,12.333300,13.146667,11.670000,13.066667,10.813628,27933600
2009-02-01,13.083333,13.300000,11.733334,12.733334,10.537769,33328500
2009-03-01,12.783334,13.333333,12.050000,12.633333,10.493124,34734600
2009-04-01,12.596666,12.830000,12.020000,12.333333,10.243940,21559200
2009-05-01,12.333333,12.950000,11.343333,12.796667,10.628786,30680700
2009-06-01,12.793333,12.983334,11.540000,12.673333,10.566118,27674100
2009-07-01,12.673300,12.890000,11.200000,11.250000,9.379442,26140200
2009-08-01,11.250000,12.330000,11.243333,12.313334,10.265975,17115600
2009-09-01,12.250000,12.303333,11.336667,11.663333,9.761682,17316300
2009-10-01,11.763333,12.020000,11.006667,11.250000,9.415737,18182400
2009-11-01,11.166667,12.616667,11.040000,12.106667,10.173283,22514700
2009-12-01,12.546667,13.130000,12.123333,13.073334,10.985576,22306800
2010-01-01,13.133333,13.400000,12.693334,13.023334,10.943563,19946400
2010-02-01,13.076667,14.053333,12.926666,13.590000,11.419736,18172500
2010-03-01,13.580000,14.530000,13.440000,14.036667,11.846199,17171400
2010-04-01,14.076667,15.186666,13.523334,14.966666,12.631070,17646600
2010-05-01,15.000000,15.133333,14.010000,14.500000,12.237227,17374800
2010-06-01,14.266666,14.643333,13.670000,13.936666,11.806882,17870700
2010-07-01,14.000000,15.156667,13.783334,14.646667,12.408380,13220700
2010-08-01,14.973333,15.530000,14.083333,15.046667,12.747256,15222600
2010-09-01,14.996667,15.670000,14.696667,14.880000,12.654953,18320400
2010-10-01,14.986667,15.686666,14.500000,15.600000,13.267287,17566200
2010-11-01,15.603333,15.823334,15.083333,15.430000,13.171733,18158700
2010-12-01,15.180000,15.646667,14.980000,15.066667,12.861573,19711500
2011-01-01,15.166667,15.220000,14.123333,14.416667,12.306705,26253600
2011-02-01,14.520000,14.946667,14.036667,14.666667,12.520119,20326200
2011-03-01,14.650000,15.733334,14.586667,15.400000,13.206133,19214700
2011-04-01,15.433333,15.736667,15.036667,15.433333,13.234716,12997500
2011-05-01,15.496667,16.260000,15.270000,16.126667,13.829277,18597900
2011-06-01,16.150000,16.360001,15.516666,15.996667,13.774271,15044400
2011-07-01,16.059999,16.516666,15.766666,15.790000,13.596320,11901600
2011-08-01,15.843333,16.076666,14.686666,15.536667,13.378181,20364300
2011-09-01,15.616667,15.940000,14.566667,15.273334,13.208471,17915400
2011-10-01,15.116667,16.846666,14.586667,16.280001,14.079047,14430000
2011-11-01,16.020000,17.183332,15.950000,17.183332,14.920552,27298500
2011-12-01,17.200001,18.180000,17.113333,18.000000,15.629683,15537600
2012-01-01,18.000000,18.273333,17.006666,18.246666,15.843864,18183900
2012-02-01,18.043333,18.143333,16.603333,17.086666,14.836618,18038700
2012-03-01,17.003334,17.893333,16.653334,17.730000,15.458852,16719300
2012-04-01,17.730000,18.389999,17.549999,18.166666,15.839582,16210800
2012-05-01,18.206667,18.303333,16.626667,17.003334,14.825267,17087100
2012-06-01,17.000000,17.666666,16.533333,17.376667,15.212656,19550100
2012-07-01,17.376699,18.633333,17.186666,18.549999,16.239870,13752300
2012-08-01,18.580000,19.893333,18.250000,19.086666,16.709702,12713100
2012-09-01,19.086700,19.746666,18.916666,19.466667,17.233967,16530600
2012-10-01,19.463333,19.750000,18.840000,19.639999,17.387415,11818800
2012-11-01,19.553333,20.496666,19.116667,20.386667,18.115786,17870400
2012-12-01,20.416666,21.333334,20.296667,21.110001,18.758547,19972200
2013-01-01,21.110001,21.790001,20.070000,20.639999,18.340897,17193600
2013-02-01,20.693333,21.913334,20.336666,21.530001,19.131765,15937200
2013-03-01,21.600000,21.700001,20.843334,21.216700,18.926971,19119600
2013-04-01,21.216667,22.820000,20.760000,22.773333,20.315609,21878100
2013-05-01,22.773333,24.666666,22.610001,23.136667,20.639736,21934500
2013-06-01,23.200001,23.833334,21.716667,23.493334,21.030428,25239600
2013-07-01,23.493299,25.270000,22.530001,24.556667,21.982285,14658000
2013-08-01,24.826666,24.993334,22.226667,22.480000,20.123322,14853900
2013-09-01,22.480000,22.536667,21.270000,21.476667,19.296688,21996000
2013-10-01,21.486666,22.266666,21.209999,21.743334,19.536287,19164900
2013-11-01,21.973333,22.666666,20.000000,20.639999,18.544947,26696700
2013-12-01,20.730000,22.026667,20.703333,21.633333,19.509539,19168500
2014-01-01,21.633301,22.190001,20.403334,21.336666,19.241993,19441500
2014-02-01,21.333334,21.403334,20.526667,20.626667,18.601704,21054900
2014-03-01,20.553333,21.903334,20.316668,21.633333,19.603777,17172900
2014-04-01,21.676666,22.543333,21.000000,22.520000,20.407259,18998100
2014-05-01,22.430000,23.150000,22.170000,22.323334,20.229038,15331800
2014-06-01,22.323334,22.646667,21.570000,21.990000,20.015011,15046800
2014-07-01,21.990000,23.740000,21.333334,23.696667,21.568396,12483600
2014-08-01,23.660000,24.440001,22.673334,23.496666,21.386356,14908800
2014-09-01,23.496700,25.003334,23.440001,24.966667,22.820658,15700800
2014-10-01,24.830000,26.643333,24.266666,26.400000,24.130793,18041400
2014-11-01,26.563334,30.486666,25.719999,29.770000,27.211124,17012100
2014-12-01,29.746666,31.103333,29.100000,31.100000,28.536282,23017500
2015-01-01,31.100000,34.676666,29.763334,33.520000,30.756794,15946200
2015-02-01,33.720001,36.520000,33.433334,34.720001,31.857866,13951800
2015-03-01,34.849998,35.529999,33.880001,34.320000,31.595814,14845200
2015-04-01,34.009998,37.099998,33.270000,34.880001,32.111340,14015100
2015-05-01,34.860001,36.279999,33.830002,34.369999,31.641823,12820800
2015-06-01,34.360001,35.020000,32.930000,33.520000,30.960430,12498800
2015-07-01,33.520000,36.299999,33.240002,35.590000,32.872368,10341900
2015-08-01,35.790001,38.099998,32.869999,34.740002,32.087276,14389600
2015-09-01,34.029999,36.599998,33.939999,36.360001,33.694614,16867200
2015-10-01,36.470001,38.169998,35.669998,37.389999,34.649113,11242800
2015-11-01,37.389999,39.020000,35.709999,38.459999,35.640675,11563800
2015-12-01,38.450001,40.130001,37.980000,38.740002,36.013123,12797900
2016-01-01,38.500000,41.990002,37.750000,41.410000,38.495178,19698200
2016-02-01,41.599998,43.779999,40.049999,43.240002,40.196365,12887500
2016-03-01,43.250000,45.290001,42.119999,45.060001,42.032089,12810100
2016-04-01,45.000000,45.150002,41.520000,41.990002,39.168392,12638600
2016-05-01,42.000000,44.770000,41.889999,44.430000,41.444431,9324200
2016-06-01,44.389999,45.860001,42.500000,45.009998,42.257175,11688600
2016-07-01,44.900002,48.189999,44.830002,47.470001,44.566727,7746800
2016-08-01,47.560001,47.980000,44.180000,44.540001,41.815922,11107700
2016-09-01,44.480000,45.189999,42.270000,43.070000,40.563267,11281300
2016-10-01,43.000000,43.119999,40.700001,41.459999,39.046974,14942500
2016-11-01,41.500000,43.910000,38.599998,40.910000,38.658680,13421700
2016-12-01,41.060001,41.060001,39.779999,40.160000,37.949955,12241300
2017-01-01,40.299999,42.349998,38.000000,39.529999,37.354618,15018700
2017-02-01,39.610001,40.500000,38.730000,38.730000,36.598648,12181900
2017-03-01,39.000000,42.000000,38.450001,40.849998,38.759022,16621000
2017-04-01,40.849998,46.980000,40.730000,46.779999,44.385483,9711400
2017-05-01,46.790001,47.410000,44.770000,45.240002,42.924309,10252100
2017-06-01,45.250000,46.000000,41.910000,42.680000,40.641655,12163300
2017-07-01,42.490002,43.220001,41.880001,42.230000,40.213150,8258100
2017-08-01,42.189999,43.209999,40.779999,41.220001,39.251381,10564700
2017-09-01,41.000000,44.330002,38.779999,42.910000,41.022064,15682200
2017-10-01,43.270000,43.330002,40.509998,40.610001,38.823265,10173000
2017-11-01,40.669998,42.259998,39.549999,40.410000,38.786098,9438400
2017-12-01,40.320000,41.360001,40.099998,40.250000,38.632542,9193100
2018-01-01,40.310001,42.660000,40.070000,41.160000,39.505959,12773100
2018-02-01,41.160000,41.160000,38.320000,40.480000,38.853291,11406700
2018-03-01,40.480000,42.290001,39.500000,41.099998,39.631805,9328300
2018-04-01,41.099998,42.660000,39.889999,40.740002,39.284664,7563900
2018-05-01,40.660000,43.770000,40.310001,42.779999,41.251797,15541300
2018-06-01,42.759998,45.310001,41.970001,44.689999,43.281700,10303500
2018-07-01,44.990002,45.439999,42.689999,43.860001,42.477863,7666200
2018-08-01,43.990002,44.000000,40.150002,40.860001,39.572395,7543200
2018-09-01,40.680000,41.400002,39.970001,40.180000,38.913830,9443800
2018-10-01,40.150002,41.990002,39.040001,41.310001,40.185242,13189900
2018-11-01,41.160000,46.189999,40.910000,45.799999,44.749790,15349600
2018-12-01,45.799999,48.090000,44.860001,47.340000,46.254475,15096300
2019-01-01,47.400002,50.400002,46.040001,47.770000,46.674614,11874500
2019-02-01,47.970001,50.119999,47.180000,49.459999,48.325867,9660600
2019-03-01,49.650002,50.250000,47.669998,49.200001,48.267445,11768000
2019-04-01,49.150002,50.900002,48.270000,48.500000,47.580711,9751900
2019-05-01,48.529999,50.080002,47.880001,49.330002,48.394981,13020100
2019-06-01,49.259998,51.639999,48.599998,49.139999,48.406559,9869100
2019-07-01,49.200001,52.299999,48.630001,51.619999,50.849541,7841000
2019-08-01,51.549999,56.750000,51.160000,56.490002,55.646854,9856600
2019-09-01,56.099998,58.939999,56.049999,58.330002,57.459393,12845000
2019-10-01,58.490002,59.029999,54.549999,55.700001,55.063599,11464800
2019-11-01,55.700001,58.930000,54.520000,58.180000,57.724030,10244700
2019-12-01,58.150002,58.790001,53.299999,53.590000,53.169998,9118900
2020-01-01,53.730000,56.220001,53.040001,53.950001,53.527180,11219900
2020-02-01,54.000000,56.279999,50.889999,52.279999,51.870266,11295300
2020-03-01,52.200001,58.660000,49.029999,56.910000,56.693779,28961800
2020-04-01,56.540001,61.740002,56.220001,57.270000,57.052410,17631600
2020-05-01,57.000000,59.720001,54.950001,57.419998,57.201839,10734100
2020-06-01,57.360001,59.160000,54.790001,56.000000,56.000000,17392100
2020-07-01,55.669998,59.450001,55.669998,58.759998,58.759998,7337000
2020-08-01,58.900002,61.000000,57.750000,59.990002,59.990002,8297900
