Date,Open,High,Low,Close,Adj Close,Volume
2000-12-01,52.625000,55.937500,46.937500,53.125000,36.356960,172787800
2001-01-01,53.125000,58.750000,50.437500,56.799999,38.920662,179925700
2001-02-01,56.799999,56.799999,48.049999,50.090000,34.322815,136950200
2001-03-01,49.250000,51.900002,45.200001,50.500000,34.603756,169447700
2001-04-01,50.000000,53.299999,47.410000,51.740002,35.505348,149743600
2001-05-01,51.720001,54.750000,51.000000,51.750000,35.512211,146569900
2001-06-01,51.540001,52.450001,48.000000,48.799999,33.487835,122370700
2001-07-01,48.950001,56.500000,46.709999,55.900002,38.415077,154027100
2001-08-01,55.400002,56.770000,47.240002,48.049999,33.020489,151455300
2001-09-01,48.230000,49.950001,42.000000,49.500000,34.016933,174327700
2001-10-01,49.500000,54.750000,48.139999,51.400002,35.377239,187933400
2001-11-01,51.200001,56.240002,50.860001,55.150002,37.958275,158067900
2001-12-01,55.060001,58.740002,53.029999,57.549999,39.610115,135601900
2002-01-01,57.650002,59.980000,55.310001,59.980000,41.334492,150831500
2002-02-01,59.700001,62.880001,58.099998,62.009998,42.733463,151688900
2002-03-01,62.200001,63.939999,60.299999,61.299999,42.244152,151343400
2002-04-01,60.349998,61.849998,55.459999,55.860001,38.540794,173902500
2002-05-01,55.599998,59.299999,53.610001,54.099998,37.326485,174180400
2002-06-01,54.180000,58.880001,52.000000,55.009998,37.954342,198082500
2002-07-01,55.299999,56.700001,43.720001,49.180000,33.975430,256873400
2002-08-01,49.000000,54.790001,45.189999,53.480000,36.946037,216148600
2002-09-01,52.849998,57.000000,48.099998,49.240002,34.016876,189286100
2002-10-01,49.240002,58.020000,48.549999,53.549999,37.045578,281372000
2002-11-01,53.590000,56.200001,52.570000,53.900002,37.287735,172707800
2002-12-01,55.959999,56.740002,48.950001,50.509998,34.942543,172622000
2003-01-01,50.650002,52.180000,46.919998,47.799999,33.116539,177204400
2003-02-01,47.770000,49.790001,46.250000,48.060001,33.296669,147045300
2003-03-01,48.599998,54.860001,46.500000,52.029999,36.047142,177796800
2003-04-01,52.099998,57.509998,51.520000,56.320000,39.086647,169673200
2003-05-01,56.320000,56.950001,51.630001,52.610001,36.511864,190744000
2003-06-01,52.959999,55.590000,52.119999,53.669998,37.247517,166620900
2003-07-01,53.500000,57.700001,53.000000,55.910000,38.865631,157989300
2003-08-01,55.720001,59.480000,54.779999,59.169998,41.131805,136669300
2003-09-01,58.959999,60.200001,55.799999,55.849998,38.823917,175100700
2003-10-01,56.020000,59.639999,56.009998,58.950001,40.978863,152140600
2003-11-01,58.770000,59.930000,54.360001,55.639999,38.739052,172384700
2003-12-01,55.639999,55.660000,50.500000,53.049999,36.935772,280065600
2004-01-01,53.349998,54.950001,51.580002,53.849998,37.558540,201663800
2004-02-01,54.200001,60.150002,54.150002,59.560001,41.541080,225419200
2004-03-01,59.669998,61.310001,57.270000,59.689999,41.631741,222337300
2004-04-01,58.750000,60.139999,56.150002,57.000000,39.844913,193281000
2004-05-01,57.000000,57.520000,53.450001,55.730000,38.957153,205337100
2004-06-01,55.450001,57.830002,51.930000,52.500000,36.785877,214484500
2004-07-01,53.099998,54.189999,51.500000,53.009998,37.143234,210007000
2004-08-01,53.020000,54.970001,51.080002,52.669998,36.904999,186258300
